year,DISTRICT,ROUTE,COUNTY,PM,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
2020,1,271,MEN,3.385,OLD RTE 101 BRIDGE,20,150,110,70,670,490
2020,1,271,MEN,5.601,JCT. RTE. 101,70,650,490,160,380,345
2020,1,271,MEN,19.459,JCT. RTE. 101,30,130,120,30,180,140
2020,2,273,SHA,4.44,"ANDERSON, PINON AVE",780,8400,7400,1250,12500,10900
2020,2,273,SHA,5.206,"ANDERSON, SOUTH ST",1250,12500,10900,1150,11900,10400
2020,2,273,SHA,5.438,"ANDERSON, NORTH ST",1150,11900,10400,810,10500,8100
2020,2,273,SHA,6.387,ALEXANDER AVE,810,10500,8100,1600,12300,8700
2020,2,273,SHA,6.9,OX YOKE ROAD,1600,12300,8700,1750,14900,10900
2020,2,273,SHA,7.24,CHAMPION/FRONTAGE ROADS,1750,14900,10900,1850,14600,10800
2020,2,273,SHA,7.54,HILL ST,1850,14600,10800,1050,11300,9900
2020,2,273,SHA,9.99,HAPPY VALLEY ROAD,1050,11300,9900,1100,12000,10700
2020,2,273,SHA,11.1,CANYON ROAD,1100,12000,10700,1850,21400,18500
2020,2,273,SHA,11.83,"REDDING, CLEAR CREEK ROAD",1850,21400,18500,1900,21500,18700
2020,2,273,SHA,12.27,"REDDING, WWOOD AVE",1900,21500,18700,2050,23700,21100
2020,2,273,SHA,12.68,"REDDING, CEDARS/SOUTH BONNEYVIEW ROADS",2050,23700,21100,1550,18200,14100
2020,2,273,SHA,14.184,BRESLAUER WAY,1550,18200,14100,2000,21400,18600
2020,2,273,SHA,14.47,"REDDING, BUENAVENTURA BLVD",2000,21400,18600,1600,16700,14400
2020,2,273,SHA,15.921,MARKET/PINE STS,1750,17300,14100,1150,10700,9400
2020,2,273,SHA,15.978,"REDDING, ON PINE ST. AT CYPRESS ST., RT",1000,10200,9400,1150,10700,9400
2020,2,273,SHA,16.45,"REDDING, ON PINE ST. AT PLACER ST., RT",1050,10300,9000,1050,10200,9000
2020,2,273,SHA,16.659,"REDDING, ON PINE ST AT TEHAMA ST, JCT RTE 44 (EB LANES) RT",1050,10200,9000,570,5900,5100
2020,2,273,SHA,15.978,"REDDING, ON MARKET ST. AT CYPRESS ST., LT",870,8000,6800,870,8000,6800
2020,2,273,SHA,16.255,"REDDING, MARKET/GOLD STS, LT",870,7900,6800,870,7900,6800
2020,2,273,SHA,16.326,"REDDING, GOLD/ CA STS, LT",830,7500,6400,830,7600,6500
2020,2,273,SHA,16.44,"REDDING, ON CA ST. AT SACRAMENTO ST., LT",780,7100,6000,640,6700,5800
2020,2,273,SHA,16.51,"REDDING, ON CA ST. AT PLACER ST., LT",640,6700,5800,620,6100,5200
2020,2,273,SHA,16.73,"REDDING, CA/ TEHAMA STS, LT",620,6100,5200,570,5200,4700
2020,2,273,SHA,17.39,QUARTZ HILL/RIO,1700,17100,14800,1800,19000,17300
2020,2,273,SHA,17.81,"REDDING, BENTON DR",1800,19100,17300,1950,21400,18900
2020,2,273,SHA,18.622,LAKE BLVD,1950,21400,18900,1250,12700,11600
2020,2,273,SHA,18.92,TWINVIEW BLVD,1250,12700,11600,850,14000,8200
2020,2,273,SHA,19.77,CATERPILLAR ROAD,850,14000,8200,700,7200,6500
2020,3,275,YOL,12.039,"W SACRAMENTO, JCT. RTE. 84",1350,11300,9300,1850,18000,16500
2020,4,280,SCL,0.366,MCLAUGHLIN AVE,15100,204000,191000,14300,221000,210000
2020,4,280,SCL,1.294,"SAN JOSE, 10TH ST ",14300,221000,210000,13500,209000,199000
2020,4,280,SCL,1.992,"SAN JOSE, JCT. RTE. 82",13500,209000,199000,10500,190000,184000
2020,4,280,SCL,2.522,"SAN JOSE, JCT. RTE. 87",10500,190000,184000,8000,121000,116000
2020,4,280,SCL,2.875,"SAN JOSE, BIRD AVE",8000,121000,116000,11500,175000,168000
2020,4,280,SCL,3.764,RACE ST/SW EXWY ,11500,175000,168000,11800,155000,148000
2020,4,280,SCL,4.663,"SAN JOSE, LELAND AVE ",11800,155000,148000,14400,181000,166000
2020,4,280,SCL,5.408,"SAN JOSE, JCT. RTES. 17/880",14400,181000,166000,11600,146000,142000
2020,4,280,SCL,5.954,"SAN JOSE, WINCHESTER BLVD",11600,146000,142000,14500,177000,170000
2020,4,280,SCL,5.949,"SAN JOSE, SARATOGA AVE ",14500,177000,170000,11900,146000,141000
2020,4,280,SCL,7.123,"SAN JOSE, LAWRENCE EXPRESSWAY",11900,146000,141000,9200,114000,109000
2020,4,280,SCL,7.388,STEVENS CREEK BLVD,9200,114000,109000,11200,133000,127000
2020,4,280,SCL,8.375,"CUPERTINO, WOLFE ROAD",11200,133000,127000,11300,127000,119000
2020,4,280,SCL,9.433,"SARATOGA, SUNNYVALE/DE ANZA BLVD",11300,127000,119000,12000,127000,118000
2020,4,280,SCL,10.741,"SUNNYVALE, JCT. RTE. 85",12000,127000,118000,12000,121000,113000
2020,4,280,SCL,11.447,"CUPERTINO, FOOTHILL BLVD ",12000,121000,113000,10000,100000,94000
2020,4,280,SCL,14.098,MAGDALENA AVE,10000,100000,94000,10100,102000,95000
2020,4,280,SCL,15.046,"LOS ALTOS HILLS, EL MONTE AVE ",10100,102000,95000,9200,93000,87000
2020,4,280,SCL,18.379,PAGE MILL ROAD ,9200,93000,87000,8600,86000,81000
2020,4,280,SCL,20.613,ALPINE ROAD ,8600,86000,81000,7700,77000,72000
2020,4,280,SM,1.56,JCT RTE 114 (UNC),11300,113000,105500,11500,115000,107400
2020,4,280,SM,1.61,SAND HILL ROAD ,7700,77000,72000,8500,86000,80000
2020,4,280,SM,3.337,"WOODSIDE, JCT. RTE. 84",8500,86000,80000,8600,83000,78000
2020,4,280,SM,4.647,FARM HILL BLVD ,8600,83000,78000,9100,83000,78000
2020,4,280,SM,5.6,1-MI. S/O CANADA ROAD,9100,83000,78000,10000,83000,78000
2020,4,280,SM,10.866,JCT. RTE. 92,10400,87000,82000,11900,99000,93000
2020,4,280,SM,6.654,EDGEWOOD ROAD ,10000,83000,78000,10400,87000,82000
2020,4,280,SM,12.319,JCT. RTE. 35,11900,99000,93000,12400,103000,97000
2020,4,280,SM,14.223,HAYNE ROAD ,12400,103000,97000,12100,101000,95000
2020,4,280,SM,17.16,"HILLSBOROUGH, TROUSDALE DR ",12100,101000,95000,12700,106000,100000
2020,4,280,SM,17.921,HILLCREST BLVD; MILLBRAE AVE,12700,106000,100000,12800,99000,94000
2020,4,280,SM,18.524,"MILLBRAE, LARKSPUR DR ",12800,99000,94000,11800,112000,105000
2020,4,280,SM,19.278,"SAN BRUNO, JCT. RTE. 35 NORTH",11800,112000,105000,10100,96000,90000
2020,4,280,SM,20.218,"SAN BRUNO, WHITMAN WAY/ JENEVEIN AVE",10100,96000,90000,11300,107000,101000
2020,4,280,SM,20.747,"SAN BRUNO, SAN BRUNO AVE",11300,107000,101000,10400,98000,93000
2020,4,280,SM,21.015,"SAN BRUNO, JCT. RTE. 380 EAST",10400,98000,93000,15300,145000,137000
2020,4,280,SM,21.306,"SAN BRUNO, SNEATH LANE ",15300,145000,137000,17300,164000,155000
2020,4,280,SM,22.043,"SOUTH SAN FRANCISCO,  AVALON DR ",17300,164000,155000,14600,139000,131000
2020,4,280,SM,22.62,"SOUTH SAN FRANCISCO, WBOROUGH BLVD",14600,139000,131000,16500,157000,148000
2020,4,280,SM,24.197,"DALY CITY, HICKEY BLVD",16500,157000,148000,12200,149000,141000
2020,4,280,SM,24.627,"DALY CITY, COLLINS AVE  (SERRAMONTE BLVD)",12200,149000,141000,13600,171000,165000
2020,4,280,SM,25.28,"DALY CITY, JCT. RTE. 1 SOUTH",13600,171000,165000,12400,159000,158000
2020,4,280,SM,26.042,JUNIPERO SIERRA,12400,159000,158000,14600,178000,175000
2020,4,280,SM,26.877,BEGIN RIGHT ALIGN,18200,221000,216700,7500,91000,89000
2020,4,280,SM,27.165,"DALY CITY, JCT. RTE. 1 NORTH",7500,91000,89000,4700,55000,54000
2020,4,280,SM,27.165,"DALY CITY, JCT. RTE. 1 NORTH",7200,87000,86000,4600,54000,53000
2020,4,280,SF,0.738,"SAN FRANCISCO, JCT. RTE. 82",9300,109000,107000,11800,143000,141000
2020,4,280,SF,1.768,"SAN FRANCISCO, GENEVA/ OCEAN AVES ",11800,143000,141000,12800,156000,153000
2020,4,280,SF,2.701,"SAN FRANCISCO, MONTEREY BLVD/SAN JOSE AVE ",12800,156000,153000,11000,140000,138000
2020,4,280,SF,3.279,"SAN FRANCISCO, ALEMANY BLVD ",11000,140000,138000,11400,143000,141000
2020,4,280,SF,4.341,"SAN FRANCISCO, JCT. RTE. 101",5900,74000,73000,4800,60000,59000
2020,4,280,SF,5.62,"SAN FRANCISCO, ARMY ST ",4800,60000,59000,4300,54000,53000
2020,4,280,SF,5.62,"SAN FRANCISCO, ARMY ST ",4300,55000,54000,3300,41000,40000
2020,4,280,SF,6.05,INDIANA ST/PENNSYLVANIA AVE,7600,95000,93000,7600,95000,93000
2020,4,280,SF,6.603,"SAN FRANCISCO, MARIPOSA ST",7600,95000,93000,6600,83000,82000
2020,4,280,SF,7.07,"SAN FRANCISCO, 4TH ST",6600,83000,82000,3500,43500,42500
2020,1,281,LAK,15.06,POINT LAKEVIEW ROAD,220,2200,2000,620,7100,6400
2020,11,282,SD,0.15,3RD ST. AT E AVE,2250,16400,15100,1600,14900,13400
2020,11,282,SD,0.366,3RD ST. AT H AVE,1600,14900,13400,1950,16700,15100
2020,11,282,SD,0.51,3RD ST. AT J AVE,1950,16700,15100,1600,13900,12800
2020,11,282,SD,0.581,3RD ST./ALAMEDA BLVD,1600,13900,12800,2700,26000,22800
2020,11,282,SD,0.15,4TH ST. AT E AVE,1950,17500,15100,1650,14700,14400
2020,11,282,SD,0.366,4TH ST. AT H AVE,1650,14700,14400,1550,13800,13500
2020,11,282,SD,0.51,4TH ST. AT J AVE,1550,13800,13500,1500,13400,12900
2020,1,299,HUM,0.722,"ARCATA, GUINTOLI LANE",1400,14400,13300,1050,12400,11200
2020,1,299,HUM,1.802,JCT. RTE. 200 W,1050,12400,11200,1350,14400,12400
2020,1,299,HUM,2.92,ESSEX LANE ,1350,14400,12400,1200,12100,11000
2020,1,299,HUM,4.036,GLENDALE ,1200,12100,11000,1000,11200,10000
2020,1,299,HUM,5.451,BLUE LAKE ROAD,1000,11200,10000,480,6100,5000
2020,1,299,HUM,6.254,ELGARS ROAD,650,5500,3900,490,6000,5100
2020,1,299,HUM,6.666,BUCKLEY ROAD,500,5600,4900,500,5600,4900
2020,1,299,HUM,7.139,OLD HIGHWAY,480,5400,4700,530,5400,4100
2020,1,299,HUM,7.158,END TRUCK LANE RIGHT,530,5400,4100,530,5400,4100
2020,1,299,HUM,19.05,BAIR ROAD,380,4800,4300,530,5600,5400
2020,1,299,HUM,38.833,"WILLOW CREEK, JCT. RTE. 96 NORTH",530,5600,5300,540,5900,5500
2020,1,299,HUM,38.9,"WILLOW CREEK, RIVER ROAD",550,5900,4800,500,5300,4400
2020,1,299,HUM,41.86,"GAMBI VILLAGE, EAST",560,5500,4450,570,4700,3300
2020,2,299,TRI,1.3,EAST LIMITS SALYER,440,4200,2950,370,3550,2500
2020,2,299,TRI,11.53,BURNT RANCH ROAD,350,3300,2350,300,2850,2000
2020,2,299,TRI,21.731,DEL LOMA,270,2600,1850,270,2550,1800
2020,2,299,TRI,24.263,LITTLE FRENCH CR,270,2550,1800,290,2650,1900
2020,2,299,TRI,31.45,BIGFLATCMP-WHEELGLUCHRD,200,2050,1600,280,2950,2300
2020,2,299,TRI,51.03,"WEAVERVILLE, W CITY LIMITS",340,3550,2750,340,3550,2750
2020,2,299,TRI,52.07,"WEAVERVILLE, WASHINGTON ST",1100,11400,9600,1100,11400,9600
2020,2,299,TRI,52.72,MARTIN/NUGGET  ROADS,910,9400,8000,730,7100,6000
2020,2,299,TRI,58.11,EAST JCT. RTE. 3,580,6200,4850,500,5300,4150
2020,2,299,TRI,63.51,LEWISTON ROAD,500,5300,4150,540,5700,4500
2020,2,299,TRI,67.425,NEW LEWISTON ROAD,540,5700,4500,520,5600,4400
2020,2,299,SHA,8.648,FRENCH GULCH ROAD,510,5800,4400,720,6400,4800
2020,2,299,SHA,16.47,KENNEDY DR,560,6400,4850,870,6300,4750
2020,2,299,SHA,17.739,ROCK CREEK ROAD,710,7900,5900,1100,12300,9200
2020,2,299,SHA,21.648,"REDDING, W CITY LIMITS",1150,12600,9300,1150,12600,9300
2020,2,299,SHA,22.226,"REDDING, BUENAVENTURA BLVD",1150,12600,9300,1500,16100,12300
2020,2,299,SHA,23.81,"REDDING, COURT ST",2050,20100,17600,2000,20000,17500
2020,2,299,SHA,25.54,HAWLEY ROAD,2200,22500,18800,1150,12500,10800
2020,2,299,SHA,27.239,OLD OREGON TRAIL,1150,12500,10800,950,10500,9500
2020,2,299,SHA,31.46,DESCHUTES ROAD,910,8200,7700,520,6000,4750
2020,2,299,SHA,53.263,TERRY MILL ROAD,260,4850,3900,260,4900,3950
2020,2,299,SHA,60.05,BIG BEND ROAD,270,4400,3550,270,4150,3350
2020,2,299,SHA,73.13,TAMARACK ROAD,400,4450,3150,400,4450,3150
2020,2,299,SHA,74.48,ELM ST,370,4050,2400,360,4200,3600
2020,2,299,SHA,74.98,"BURNEY, PLUMAS ST",360,4200,3600,870,9600,8200
2020,2,299,SHA,76.181,BLACK RANCH ROAD,860,9600,8300,560,7000,6000
2020,2,299,SHA,78.65,PINE ST LT,520,6400,5500,440,4750,4050
2020,2,299,SHA,80.085,"FOUR CORNERS, JCT. RTE. 89",480,5600,4450,360,4100,3200
2020,2,299,SHA,91.08,GLENBURN/DANA ROADS,360,4100,3200,360,3950,3250
2020,2,299,SHA,91.56,"FALL RIVER MILLS, MAIN ST",350,3800,3450,410,4550,4100
2020,2,299,SHA,95.24,MCARTHUR-GLENBURN RD,430,4200,3950,330,3700,3450
2020,2,299,SHA,96.78,PITTVILLE ROAD,330,3700,3450,160,1800,1400
2020,2,299,LAS,10.407,CEMETERY ROAD,190,1700,1450,170,2000,1600
2020,2,299,LAS,15.101,LOOKOUT ROAD,170,2000,1700,100,1200,1050
2020,2,299,MOD,0.332,"ADIN, JCT. RTE. 139",140,1350,920,150,1700,1450
2020,2,299,MOD,21.749,JCT. RTE. 139 NORTH,100,990,750,140,2350,1800
2020,2,299,MOD,22.435,CANBY RANGER STA LT,160,1650,1450,150,2400,1800
2020,2,299,MOD,40.276,"ALTURAS, JUNIPER ST",150,1700,1400,400,3200,2700
2020,2,299,MOD,40.64,"ALTURAS, JCT. RTE. 395",480,5200,4250,100,920,770
2020,2,299,MOD,57.354,LAKE CITY ROAD,100,1100,920,40,350,290
2020,8,330,SBD,29.605,"SAN BERNARDINO, HIGHLAND AVE",1700,15000,10400,1700,15000,10400
2020,8,371,RIV,60.23,WILSON VALLEY ROAD,600,6000,5800,640,6400,6200
2020,8,371,RIV,67.657,CARY ROAD,610,6200,6000,610,6200,6000
2020,8,371,RIV,71.31,"ANZA, CONTRERAS ROAD",590,6000,5800,590,6000,5800
2020,4,380,SM,5.465,"SAN BRUNO, JCT. RTE. 82",8800,123000,117000,10300,144000,137000
2020,4,380,SM,6.373,"SOUTH SAN FRANCISCO, JCT. RTE. 101",10300,144000,137000,1400,20200,19300
2020,4,380,SM,6.76,SOUTH AIRPORT ROAD,1400,20200,19300,2300,32000,30500
2020,8,395,SBD,5.613,PHELAN ROAD/MAIN ST,2250,28500,27300,2000,25000,24100
2020,8,395,SBD,8.62,BEAR VALLY ROAD,2000,25000,24100,1950,24700,23600
2020,8,395,SBD,10.213,LUNA ROAD,1950,24700,23600,1900,23700,22700
2020,8,395,SBD,11.18,"PALMDALE ROAD,JCT. RTE. 18",1900,23700,22700,1500,20800,20000
2020,8,395,SBD,15.707,GEORGE AIR FORCE BASE ROAD,1500,20800,20000,1850,17100,15000
2020,8,395,SBD,17.777,"ADELANTO, EL MIRAGE ROAD",1850,17100,15000,1150,10800,9500
2020,8,395,SBD,45.948,TWENTY MULE TEAM RD,780,8200,7700,600,5900,4300
2020,8,395,SBD,72.77,TRONA ROAD,600,5900,4300,600,5900,4300
2020,9,395,KER,1.152,"REDROCK, RANDSBURG RD",600,5800,4000,590,5300,4200
2020,9,395,KER,14.995,CHINA LAKE ROAD,570,5200,4100,410,3600,2950
2020,9,395,KER,23.48,JCT. RTE. 178,360,3400,2800,500,4600,3200
2020,9,395,KER,29.64,JCT. RTE. 14 SOUTH,530,5100,3400,1050,7200,5650
2020,9,395,INY,3.022,NINE MILE CYN RD,1200,8900,6800,1300,10300,6600
2020,9,395,INY,34.674,JCT. RTE. 190 EAST,1350,10200,6500,1350,10200,6500
2020,9,395,INY,55.827,JCT. RTE. 136 SOUTHEAST,1350,10300,6500,1450,10900,7100
2020,9,395,INY,57.67,"LONE PINE, WHITNEY PORTAL ROAD",1200,9300,7000,1350,10200,6600
2020,9,395,INY,58.814,PANGBORN LANE,1100,8000,6000,1350,10200,6600
2020,9,395,INY,73.41,"INDEPENDENCE, MARKET ST",1100,8400,6300,1400,10500,6650
2020,9,395,INY,73.85,INDEPENDENCE MAINTENANCE STATION,1100,8400,6300,1050,8400,6300
2020,9,395,INY,100.833,"BIG PINE, JCT. RTE. 168 NORTHEAST",1050,8100,6200,1500,12300,8200
2020,9,395,INY,112.66,GERKIN ROAD,1450,12000,8400,1300,11300,9000
2020,9,395,INY,115.195,"BISHOP, SOUTH ST",1750,15800,11300,1650,18200,15800
2020,9,395,INY,115.403,"BISHOP, JCT. RTE. 168 W",1700,17100,13100,1750,18600,14550
2020,9,395,INY,116.25,JCT. RTE. 6 NORTH,1850,19400,15500,1500,15300,13100
2020,9,395,INY,117.3,BISHOP BIKE PATH,1600,16800,13000,1500,15400,13100
2020,9,395,INY,120.95,ED POWERS ROAD,1500,15300,13100,1350,11800,7900
2020,9,395,INY,96.4,Weigh-In-Motion @ 4.3 MI SOUTH OF JCT RTE 168 E,1300,10400,6750,1200,9300,7100
2020,9,395,INY,96.5,3.5 MILES SOUTH OF BIG PINE,1300,10500,6500,1300,10500,6500
2020,9,395,INY,126.14,PINE CREEK ROAD,1100,9400,7300,1500,11100,8100
2020,9,395,MNO,13.931,S OF CROWLEY LAKE RD,1300,11000,7050,1200,10500,7700
2020,9,395,MNO,16.618,"CROWLEY LAKE, MCGEE CREEK ROAD",1350,13200,8700,1000,10000,6900
2020,9,395,MNO,25.75,JCT. RTE. 203 W,1450,14200,9000,1050,9400,5100
2020,9,395,MNO,40.336,SOUTH JCT. RTE. 158,950,8900,4900,870,7800,4200
2020,9,395,MNO,50.744,"TIOGA PASS JUNCTION, NORTH JCT. RTE. 120 W",930,8300,4400,730,5800,4100
2020,9,395,MNO,51.69,LEE VINING VISITORS CENTER,660,6000,3600,810,7000,4000
2020,9,395,MNO,58.24,JCT. RTE. 167 EAST,590,5100,3150,740,6000,3400
2020,9,395,MNO,76.3,"BRIDGEPORT, JCT. RTE. 182 NORTH",760,6400,3700,820,6600,3600
2020,9,395,MNO,80.61,FARM HOUSE,510,4500,2800,480,5400,3100
2020,9,395,MNO,93.7,JCT. RTE. 108 W,650,5100,3350,720,5500,3500
2020,9,395,MNO,107.105,MILL CREEK BRIDGE,800,6700,4000,800,6700,4000
2020,9,395,MNO,116.965,JCT. RTE. 89,650,5800,3800,500,5000,3500
2020,2,395,LAS,4.615,JCT. RTE. 70 W,1300,12900,9600,620,7100,6000
2020,2,395,LAS,29.84,GARNIER ROAD,610,6900,5800,570,5700,4450
2020,2,395,LAS,51.87,STANDISH ROAD,620,6900,5100,620,7300,5500
2020,2,395,LAS,55.18,JANESVILLE ROAD,690,7600,5100,680,8400,6700
2020,2,395,LAS,61.094,JCT. RTE. 36 W,1100,9500,8000,430,4100,3850
2020,2,395,LAS,70.12,"STANDISH, COUNTY ROAD A 3",190,1950,1650,200,1750,1500
2020,2,395,LAS,72.943,"LITCHFIELD, COUNTY ROAD A-27",200,1750,1500,140,1450,1250
2020,2,395,LAS,76.927,WENDEL ROAD,140,1450,1250,80,1250,1100
2020,2,395,LAS,108.455,RAVENDALE,110,1500,900,110,1500,890
2020,2,395,LAS,129.195,"MADELINE, ASH VALLEY ROAD",100,1550,850,100,1500,840
2020,2,395,MOD,3.216,"LIKELY, JESS VALLEY ROAD",160,1600,980,90,1700,1100
2020,2,395,MOD,20.975,GLENN ST,120,1700,1200,240,2000,1750
2020,2,395,MOD,22.07,"ALTURAS, FIRST ST",640,6200,5400,610,6100,5200
2020,2,395,MOD,22.764,"ALTURAS, JCT. RTE. 299 W",280,6000,5200,440,5600,4700
2020,2,395,MOD,23.04,ALTURAS STATE HIGHWAY MAINTENANCE STATION,350,3550,2950,350,3550,2950
2020,2,395,MOD,28.285,JCT. RTE. 299 EAST,160,1800,1500,120,1100,800
2020,12,405,ORA,0.949,IRVINE CENTER DR,10400,145000,140000,11500,156000,151100
2020,12,405,ORA,1.804,"IRVINE, JCT. RTE. 133",11500,156000,151100,13800,173000,168000
2020,12,405,ORA,2.876,"IRVINE, SAND CANYON AVE",13800,173000,168000,14000,190000,185000
2020,12,405,ORA,3.947,UNIV DR,14000,190000,185000,15300,184000,180000
2020,12,405,ORA,5.618,"IRVINE, CULVER DR",15300,184000,180000,15000,195000,191400
2020,12,405,ORA,6.917,"IRVINE, JAMBOREE BLVD ",12300,165000,161400,13500,185000,181200
2020,12,405,ORA,7.803,"IRVINE, MAC ARTHUR BLVD",13500,185000,181200,13000,190000,186000
2020,12,405,ORA,8.74,"COSTA MESA, JCT. RTE. 55",13000,190000,186000,14000,190000,186200
2020,12,405,ORA,9.508,"COSTA MESA, BRISTOL ST ",14000,190000,186200,15300,194000,192000
2020,12,405,ORA,10.282,"COSTA MESA, JCT RTE 73, CORONA DEL MAR FREEWAY. FAIRVIEW ROAD",15300,194000,192000,20700,269000,261400
2020,12,405,ORA,11.45,"COSTA MESA, HARBOR BLVD ",20700,269000,261400,22000,292000,285000
2020,12,405,ORA,12.47,"FOUNTAIN VALLEY, EUCLID ST",22000,292000,285000,21500,272000,265200
2020,12,405,ORA,13.78,"FOUNTAIN VALLEY, BROOKHURST ST ",21500,272000,265200,20000,262000,256000
2020,12,405,ORA,14.817,"FOUNTAIN VALLEY, WARNER AVE ",20000,262000,256000,19000,248000,243000
2020,12,405,ORA,15.21,"HUNTINGTON BEACH, MAGNOLIA ST ",17500,248000,243000,19800,262000,255000
2020,12,405,ORA,16.544,"HUNTINGTON BEACH, JCT. RTE. 39",15400,205000,200000,14200,195000,190500
2020,12,405,ORA,17.753,"WMINSTER, BOLSA AVE NUE/GOLDEN W ST ",14000,195000,190500,13500,191000,187400
2020,12,405,ORA,19.156,"WMINSTER, WMINSTER AVE ",13500,191000,187400,12600,176000,173300
2020,12,405,ORA,20.751,JCT. RTE. 22 EAST,12400,173000,170200,26500,379000,372000
2020,12,405,ORA,22.643,"SEAL BEACH, SEAL BEACH BLVD ",26500,379000,372000,30000,413000,386000
2020,12,405,ORA,24.044,"SEAL BEACH, JCT. RTE. 605",28000,381000,356100,19000,267000,259000
2020,7,405,LA,0.448,"LONG BEACH, STUDEBAKER ROAD ",14600,273000,236000,15100,281000,243000
2020,7,405,LA,1.112,"LONG BEACH, PALO VERDE AVE ",15100,281000,243000,14500,270000,234000
2020,7,405,LA,1.64,"LONG BEACH, WOODRUFF AVE ",14500,270000,234000,14800,275000,238000
2020,7,405,LA,2.184,"LONG BEACH, BELLFLOWER BLVD ",14800,275000,238000,15400,288000,249000
2020,7,405,LA,3.324,"LONG BEACH, LAKEWOOD BLVD ",15400,288000,249000,15800,295000,255000
2020,7,405,LA,4.879,"LONG BEACH, CHERRY AVE ",15800,295000,255000,14800,275000,238000
2020,7,405,LA,5.388,"SIGNAL HILL, ORANGE AVE ",14800,275000,238000,16400,306000,265000
2020,7,405,LA,10.541,"CARSON, CARSON ST ",12600,234000,203000,12900,241000,209000
2020,7,405,LA,11.224,"CARSON, AVALON BLVD ",12900,241000,209000,15100,281000,243000
2020,7,405,LA,12.97,"CARSON, JCT. RTE. 110",15100,281000,243000,15200,283000,245000
2020,7,405,LA,13.28,"LOS ANGELES, VERMONT AVE ",15200,283000,245000,15900,296000,256000
2020,7,405,LA,13.826,"LOS ANGELES, NORMANDIE AVE ",15900,296000,256000,13100,244000,211000
2020,7,405,LA,14.398,"LOS ANGELES, WERN AVE ",13100,244000,211000,13400,249000,216000
2020,7,405,LA,15.447,"TORRANCE, CRENSHAW BLVD ",13400,249000,216000,13900,260000,225000
2020,7,405,LA,16.573,"TORRANCE, ARTESIA BLVD ",13900,260000,225000,14200,264000,229000
2020,7,405,LA,17.589,"LAWNDALE, HAWTHORNE BLVD ",14200,264000,229000,14900,278000,241000
2020,7,405,LA,18.233,"LAWNDALE, INGLEWOOD AVE ",14900,278000,241000,15600,291000,252000
2020,7,405,LA,19.205,"HAWTHORNE, ROSECRANS AVE ",15600,291000,252000,17300,321000,278000
2020,7,405,LA,20.216,"HAWTHORNE, EL SEGUNDO BLVD ",17300,321000,278000,14000,261000,226000
2020,7,405,LA,6.076,"LONG BEACH, ATLANTIC AVE ",16400,306000,265000,15400,288000,249000
2020,7,405,LA,6.34,"SB ON FR WARDLOW/LONG BEACH BLVD and LONG BEACH, LONG BEACH BLVD ",15400,288000,249000,15300,284000,246000
2020,7,405,LA,7.596,"LONG BEACH, JCT. RTE. 710",15300,284000,246000,15600,290000,251000
2020,7,405,LA,8.784,"CARSON, ALAMEDA ST ",15600,290000,251000,13500,252000,218000
2020,7,405,LA,9.556,"CARSON, WILMINGTON AVE ",13500,252000,218000,12600,234000,203000
2020,7,405,LA,21.175,"LOS ANGELES, JCT. RTE 105",14000,261000,226000,18100,337000,292000
2020,7,405,LA,22.216,"INGLEWOOD, CENTURY BLVD ",18100,337000,292000,17900,334000,289000
2020,7,405,LA,23.355,"INGLEWOOD, MANCHESTER BLVD ",17900,334000,289000,15700,292000,253000
2020,7,405,LA,24.273,"LOS ANGELES, LA TIJERA BLVD/HOWARD HUGHES PARKWAY ",15700,292000,253000,17100,320000,277000
2020,7,405,LA,25.947,"CULVER CITY, JCT. RTE. 90",17100,320000,277000,17500,327000,283000
2020,7,405,LA,27.2,"CULVER CITY, CULVER BLVD ",17500,327000,283000,18100,337000,292000
2020,7,405,LA,27.964,"CULVER CITY, JCT. RTE. 187",18100,337000,292000,18400,342000,296000
2020,7,405,LA,29.538,"LOS ANGELES, JCT. RTE. 10",18400,342000,296000,16800,313000,271000
2020,7,405,LA,30.183,"LOS ANGELES, OLYMPIC BLVD ",16800,313000,271000,18100,338000,293000
2020,7,405,LA,30.856,"LOS ANGELES, JCT. RTE. 2",18100,338000,293000,17200,320000,277000
2020,7,405,LA,31.542,"LOS ANGELES, WILSHIRE BLVD ",17200,320000,277000,15800,295000,255000
2020,7,405,LA,32.502,"LOS ANGELES, WATERFORD ST/MONTANA AVE",15800,295000,255000,15400,288000,249000
2020,7,405,LA,32.996,"LOS ANGELES, SUNSET BLVD ",15400,288000,249000,15600,290000,251000
2020,7,405,LA,33.29,"LOS ANGELES, MORAGA DR ",15600,290000,251000,15800,295000,255000
2020,7,405,LA,34.764,"LOS ANGELES, GETTY CENTER DR ",15800,295000,255000,15600,291000,252000
2020,7,405,LA,37.026,"LOS ANGELES, MULHOLLAND DR ",15600,291000,252000,15700,292000,253000
2020,7,405,LA,39.432,"LOS ANGELES, JCT. RTE. 101",15700,292000,253000,12400,231000,200000
2020,7,405,LA,40.285,"LOS ANGELES, BURBANK BLVD ",12400,231000,200000,12400,231000,200000
