year,DISTRICT,RTE,CNTY,PM,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
2019,7,405,LA,5.388,"SIGNAL HILL, ORANGE AVENUE ",20000,300000,299000,19600,313000,300000
2019,7,405,LA,6.076,"LONG BEACH, ATLANTIC AVENUE ",19600,313000,300000,19800,308000,296000
2019,7,405,LA,6.34,"SB ON FR WARDLOW/LONG BEACH BLVD and LONG BEACH, LONG BEACH BOULEVARD ",19800,308000,296000,20100,306000,294000
2019,7,405,LA,7.596,"LONG BEACH, JCT. RTE. 710",20100,306000,294000,20200,290000,281000
2019,7,405,LA,8.784,"CARSON, ALAMEDA STREET ",20200,290000,281000,20000,280000,271000
2019,7,405,LA,9.556,"CARSON, WILMINGTON AVENUE ",20000,280000,271000,16900,265000,258000
2019,7,405,LA,10.541,"CARSON, CARSON STREET ",16900,265000,258000,16600,261000,254000
2019,7,405,LA,11.224,"CARSON, AVALON BOULEVARD ",16600,261000,254000,18300,280000,272000
2019,7,405,LA,12.97,"CARSON, JCT. RTE. 110",18300,280000,272000,18400,285000,274000
2019,7,405,LA,13.28,"LOS ANGELES, VERMONT AVENUE ",18400,285000,274000,19000,297000,286000
2019,7,405,LA,13.826,"LOS ANGELES, NORMANDIE AVENUE ",19000,297000,286000,17800,278000,268000
2019,7,405,LA,14.398,"LOS ANGELES, WESTERN AVENUE ",17800,278000,268000,17100,267000,257000
2019,7,405,LA,15.447,"TORRANCE, CRENSHAW BOULEVARD ",17100,267000,257000,16600,261000,251000
2019,7,405,LA,16.573,"TORRANCE, ARTESIA BOULEVARD ",16600,261000,251000,17400,264000,256000
2019,7,405,LA,17.589,"LAWNDALE, HAWTHORNE BOULEVARD ",17400,264000,256000,18300,277000,269000
2019,7,405,LA,18.233,"LAWNDALE, INGLEWOOD AVENUE ",18300,277000,269000,19100,290000,282000
2019,7,405,LA,19.205,"HAWTHORNE, ROSECRANS AVENUE ",19100,290000,282000,21100,322000,311000
2019,7,405,LA,20.216,"HAWTHORNE, EL SEGUNDO BOULEVARD ",21100,322000,311000,17000,261000,252000
2019,7,405,LA,21.175,"LOS ANGELES, JCT. RTE 105",17000,261000,252000,20000,339000,326000
2019,7,405,LA,22.216,"INGLEWOOD, CENTURY BOULEVARD ",20000,339000,326000,19700,336000,323000
2019,7,405,LA,23.355,"INGLEWOOD, MANCHESTER BOULEVARD ",19700,336000,323000,17200,295000,283000
2019,7,405,LA,24.273,"LOS ANGELES, LA TIJERA BOULEVARD/HOWARD HUGHES PARKWAY ",17200,295000,283000,18700,322000,309000
2019,7,405,LA,25.947,"CULVER CITY, JCT. RTE. 90",18700,322000,309000,34000,323000,316000
2019,7,405,LA,27.2,"CULVER CITY, CULVER BOULEVARD ",34000,323000,316000,35000,333000,326000
2019,7,405,LA,27.964,"CULVER CITY, JCT. RTE. 187",35000,333000,326000,35500,337000,331000
2019,7,405,LA,29.538,"LOS ANGELES, JCT. RTE. 10",35500,337000,331000,22100,320000,303000
2019,7,405,LA,30.183,"LOS ANGELES, OLYMPIC BOULEVARD ",22100,320000,303000,23200,335000,327000
2019,7,405,LA,30.856,"LOS ANGELES, JCT. RTE. 2",23200,335000,327000,22700,325000,310000
2019,7,405,LA,31.542,"LOS ANGELES, WILSHIRE BOULEVARD ",22700,325000,310000,21000,299000,285000
2019,7,405,LA,32.502,"LOS ANGELES, WATERFORD STREET/MONTANA AVENUE",21000,299000,285000,20200,291000,278000
2019,7,405,LA,32.996,"LOS ANGELES, SUNSET BOULEVARD ",20200,291000,278000,18300,294000,281000
2019,7,405,LA,33.29,"LOS ANGELES, MORAGA DRIVE ",18300,294000,281000,18300,299000,285000
2019,7,405,LA,34.764,"LOS ANGELES, GETTY CENTER DRIVE ",18300,299000,285000,18300,296000,282000
2019,7,405,LA,37.026,"LOS ANGELES, MULHOLLAND DRIVE ",18300,296000,282000,18300,294000,283000
2019,7,405,LA,39.432,"LOS ANGELES, JCT. RTE. 101",18300,294000,283000,15600,231000,224000
2019,7,405,LA,40.285,"LOS ANGELES, BURBANK BOULEVARD ",15600,231000,224000,16000,228000,224000
2019,7,405,LA,41.359,"LOS ANGELES, VICTORY BOULEVARD ",16000,228000,224000,15900,227000,219000
2019,7,405,LA,42.364,"LOS ANGELES, SHERMAN WAY ",15900,227000,219000,15100,223000,217000
2019,7,405,LA,43.756,"LOS ANGELES, ROSCOE BOULEVARD ",15100,223000,217000,15500,221000,216000
2019,7,405,LA,44.735,"LOS ANGELES, NORDHOFF STREET ",15500,221000,216000,16100,226000,218000
2019,7,405,LA,46.85,"LOS ANGELES, JCT. RTE. 118",16100,226000,218000,10800,158000,154000
2019,7,405,LA,47.239,"LOS ANGELES, SAN FERNANDO MISSION BOULEVARD ",10800,158000,154000,10600,152000,147000
2019,7,405,LA,47.754,"LOS ANGELES, RINALDI STREET ",10500,152000,147000,10600,153000,147000
2019,4,505,SOL,1.45,VACA VALLEY PARKWAY ,3900,40500,36000,3400,35000,31000
2019,4,505,SOL,3.058,MIDWAY ROAD,3400,35000,31000,3000,30500,26000
2019,4,505,SOL,5.586,ALLENDALE ROAD ,3000,30500,26000,3000,30500,26000
2019,3,505,YOL,0.396,JCT. RTE. 128 WEST,2800,29000,24500,2200,23000,18900
2019,3,505,YOL,4.026,COUNTY ROAD 29A ,2200,23000,18900,2200,23000,18800
2019,3,505,YOL,6.534,COUNTY ROAD 27 ,2200,23000,18800,2100,22900,18800
2019,3,505,YOL,10.623,JCT. RTE. 16,2100,22900,18800,1600,16100,12300
2019,3,505,YOL,13.429,COUNTY ROAD 19 ,1600,16100,12300,1550,15100,11900
2019,3,505,YOL,17.447,COUNTY ROAD 14 ,1550,15100,11900,15500,14600,11500
2019,3,505,YOL,20.125,COUNTY ROAD 12A ,1550,14600,11500,1500,14800,11200
2019,10,580,SJ,1.413,BIRD ROAD OC,2800,31500,29000,2800,31500,29000
2019,10,580,SJ,4.329,JCT. RTE. 132 EAST,2200,23100,21000,5700,56000,52000
2019,10,580,SJ,8.149,CORRAL HOLLOW ROAD ,2850,44000,41300,3050,43500,40600
2019,10,580,SJ,13.539,PATTERSON PASS RD,3050,43500,40600,4700,52000,47200
2019,4,580,ALA,0.39,"JCT. RTE. 205 EAST, RIGHT ALIGN",1400,16800,15900,1400,16800,15900
2019,4,580,ALA,0.422,"JCT RTE 205/239 UNC, RIGHT ALIGN",1400,16800,15900,1400,16800,15900
2019,4,580,ALA,0.422,"JCT RTE 205/239 UNC, LEFT ALIGN",1400,16800,15900,1400,16800,15900
2019,4,580,ALA,1.476,GRANT LINE ROAD ,13600,167000,146300,13600,158000,145400
2019,4,580,ALA,5.98,NORTH FLYNN ROAD ,6900,84000,73600,6800,83000,72700
2019,4,580,ALA,5.933,NORTH FLYNN ROAD ,6800,83000,72700,6800,83000,72700
2019,4,580,ALA,8.265,"LIVERMORE, GREENVILLE ROAD",14600,181000,159300,14800,184000,162100
2019,4,580,ALA,9.683,VASCO ROAD ,14800,184000,162100,17700,220000,190100
2019,4,580,ALA,10.689,FIRST STREET,17700,220000,190100,18200,227000,192900
2019,4,580,ALA,12.53,NORTH LIVERMORE AVENUE ,18200,227000,192900,15700,207000,193800
2019,4,580,ALA,14.974,JCT. RTE. 84/AIRPORT,15700,207000,193800,16900,211000,202200
2019,4,580,ALA,16.703,EL CHARRO ROAD ,16900,211000,202200,17200,214000,205900
2019,4,580,ALA,17.947,TASSAJARA ROAD ,17200,214000,205900,18800,234000,224500
2019,4,580,ALA,18.821,HACIENDA DRIVE,18800,234000,224500,19700,246000,236700
2019,4,580,ALA,19.859,HOPYARD ROAD ,19700,246000,236700,19700,234000,231100
2019,4,580,ALA,20.726,"PLEASANTON, JCT. RTE. 680",19700,234000,231100,16000,204000,194700
2019,4,580,ALA,21.427,SAN RAMON ROAD ,16000,204000,194700,15800,202000,192900
2019,4,580,ALA,26.228,PALOMARES/EDEN CANYON ROAD ,15800,202000,192900,14200,199000,183600
2019,4,580,ALA,28.745,CROW CANYON ROAD/CENTER STREET,14200,199000,183600,14200,190000,185400
2019,4,580,ALA,29.365,REDWOOD ROAD,14200,190000,185400,14500,199000,192900
2019,4,580,ALA,30.354,STROBRIDGE AVENUE,14500,199000,192900,13900,198000,190100
2019,4,580,ALA,30.807,JCT. RTE. 238,13900,198000,190100,12000,150000,147200
2019,4,580,ALA,31.714,LIBERTY STREET/164TH AVENUE ,12000,150000,147200,11700,153000,147200
2019,4,580,ALA,32.717,PLAZA DRIVE ,11700,153000,147200,9400,125000,119300
2019,4,580,ALA,32.844,150TH AVENUE ,9400,125000,119300,11200,151000,143500
2019,4,580,ALA,33.43,"SAN LEANDRO, BENEDICT DRIVE",11200,151000,143500,10500,142000,134200
2019,4,580,ALA,33.943,"SAN LEANDRO, GRAND AVENUE ",10500,142000,134200,9900,135000,127700
2019,4,580,ALA,34.478,"SAN LEANDRO, ESTUDILLO AVENUE ",9900,135000,127700,10100,138000,130500
2019,4,580,ALA,35.105,"OAKLAND, FOOTHILL BOULEVARD ",10100,138000,130500,10100,138000,130500
2019,4,580,ALA,35.713,"OAKLAND, 106TH AVENUE ",10100,138000,130500,10900,148000,139800
2019,4,580,ALA,36.343,"OAKLAND, GOLF LINKS ROAD ",10900,148000,139800,12500,171000,161200
2019,4,580,ALA,37.797,"OAKLAND, KELLER AVENUE ",12500,171000,161200,12800,174000,164000
2019,4,580,ALA,38.309,"OAKLAND, EDWARDS AVENUE",12800,174000,164000,13900,189000,178000
2019,4,580,ALA,38.915,"OAKLAND, KUHNLE AVENUE ",13900,189000,178000,13600,184000,172400
2019,4,580,ALA,39.24,"OAKLAND, JCT. RTE. 13 NORTH",13600,184000,172400,11000,149000,139800
2019,4,580,ALA,39.91,"OAKLAND, MAC ARTHUR BOULEVARD ",11000,149000,139800,10900,147000,137900
2019,4,580,ALA,40.078,"OAKLAND, HIGH STREET",10900,147000,137900,12400,167000,155600
2019,4,580,ALA,40.647,"OAKLAND, 35TH AVENUE",12400,167000,155600,13900,192000,183600
2019,4,580,ALA,41.143,"OAKLAND, COOLIDGE AVENUE ",13900,192000,183600,12300,170000,162100
2019,4,580,ALA,41.427,"OAKLAND, FRUITVALE AVENUE ",12300,170000,162100,13800,190000,181700
2019,4,580,ALA,42.184,"OAKLAND, BEAUMONT AVENUE ",13800,190000,181700,11700,160000,152800
2019,4,580,ALA,42.665,"OAKLAND, PARK BOULEVARD ",11700,160000,152800,13500,185000,177000
2019,4,580,ALA,43.479,"OAKLAND, LAKESHORE/PARK AVENUES ",13500,185000,177000,13000,179000,170500
2019,4,580,ALA,43.747,"OAKLAND, VAN BUREN/GRAND AVENUES ",13000,179000,170500,15000,206000,196600
2019,4,580,ALA,44.279,"OAKLAND, OAKLAND AVENUE",15000,206000,196600,14300,197000,187300
2019,4,580,ALA,45.151,"OAKLAND, JCT. RTES. 24/980",14300,197000,187300,14100,194000,184500
2019,4,580,ALA,46.009,"OAKLAND, JCT. RTE. 123",14100,194000,184500,14100,194000,184500
2019,4,580,ALA,46.46,"OAKLAND, JCT. RTES. 80/880",10200,122000,98800,10200,122000,98800
2019,4,580,ALA,46.946,SOUTH JCT 80 NEAR BAY BRIDGE,6900,87000,85800,6900,87000,85800
2019,4,580,ALA,47.35,"ALBANY, NORTH JCT. RTE. 80",17000,209000,184500,7300,93000,92300
2019,4,580,CC,0.236,CENTRAL AVENUE ,7300,93000,92300,7200,93000,91300
2019,4,580,CC,1.214,"RICHMOND, BAYVIEW AVENUE/ 51ST STREET",7200,93000,91300,7400,95000,93200
2019,4,580,CC,2.087,"RICHMOND, ERLANDSON STREET",7400,95000,93200,7600,99700,96900
2019,4,580,CC,2.887,"RICHMOND, SOUTH 23RD STREET",7600,100000,96900,7100,89000,83900
2019,4,580,CC,3.6,"RICHMOND, HARBOUR WAY/ CUTTING BOULEVARD",7100,89000,83900,6600,81000,76400
2019,4,580,CC,4.643,"RICHMOND, CANAL BOULEVARD",6600,81000,76400,5700,71000,67100
2019,4,580,CC,5.428,"RICHMOND, CASTRO/MARINE STREET",5700,71000,67100,6600,81000,76400
2019,4,580,CC,6.007,"RICHMOND, WESTERN DRIVE ",6600,81000,76400,6600,81000,76400
2019,4,580,CC,6.125,"RICHMOND, TOLL PLAZA EAST END RICHMOND/SAN RAFAEL BRIDGE",6600,81000,76400,6600,81000,76400
2019,4,580,MRN,2.477,"SAN RAFAEL, WEST END RICHMOND-SAN RAFAEL BRIDGE",6600,81000,76400,6900,82000,76400
2019,4,580,MRN,2.633,"SAN RAFAEL, SAN QUENTIN ",6900,82000,76400,7200,86000,79200
2019,4,580,MRN,3.087,WB OFF TO SIR FRANCIS DRAKE BLVD,7200,86000,79200,4800,57000,52200
2019,4,580,MRN,4.498,BELLAM BOULEVARD ,4800,57000,52200,6000,72000,66200
2019,12,605,ORA,0,JCT. RTE. 405,3250,47000,44700,11700,172000,167500
2019,12,605,ORA,1.405,"LOS ALAMITOS, KATELLA AVENUE ",11600,169000,159800,14100,173000,167000
2019,7,605,LA,0.287,"LONG BEACH, SPRING STREET ",14800,177000,170000,15400,195000,187000
2019,7,605,LA,1.74,"LAKEWOOD, CARSON STREET ",15400,195000,187000,15700,208000,202000
2019,7,605,LA,2.866,"CERRITOS, DEL AMO BOULEVARD ",15700,208000,202000,17500,224000,218000
2019,7,605,LA,3.753,"CERRITOS, SOUTH STREET ",17500,224000,218000,18900,253000,246000
2019,7,605,LA,5.046,"CERRITOS, JCT. RTE. 91",18900,253000,246000,21500,307000,301000
2019,7,605,LA,5.811,"NORWALK, ALONDRA BOULEVARD ",21500,307000,301000,20900,309000,303000
2019,7,605,LA,7.653,"NORWALK, JCT. RTE. 105 ",20900,309000,303000,18100,317000,299000
2019,7,605,LA,9.612,"SANTA FE SPRINGS, JCT. RTE. 5",18100,317000,299000,17400,268000,248000
2019,7,605,LA,10.245,"SANTA FE SPRINGS, TELEGRAPH ROAD ",17400,268000,248000,15900,245000,227000
2019,7,605,LA,11.543,SLAUSON AVENUE ,15900,245000,227000,16400,249000,230000
2019,7,605,LA,12.048,WASHINGTON BOULEVARD ,16400,249000,230000,17300,260000,240000
2019,7,605,LA,13.569,"WHITTIER, JCT. RTE. 72",17300,260000,240000,15700,260000,248000
2019,7,605,LA,14.407,"PICO RIVERA, BEVERLY BOULEVARD ",15700,260000,248000,16300,264000,252000
2019,7,605,LA,15.565,"PICO RIVERA, ROSE HILLS ROAD ",16300,264000,252000,17000,271000,259000
2019,7,605,LA,16.648,"INDUSTRY, PECK ROAD ",17000,271000,259000,16100,264000,253000
2019,7,605,LA,17.407,"INDUSTRY, JCT. RTE. 60",16100,264000,253000,15200,240000,230000
2019,7,605,LA,19.389,"INDUSTRY, VALLEY BOULEVARD ",15200,240000,230000,16500,249000,238000
2019,7,605,LA,20.189,"BALDWIN PARK, JCT. RTE. 10",16500,249000,238000,14100,201000,197000
2019,7,605,LA,21.074,"BALDWIN PARK, RAMONA BOULEVARD ",14100,201000,197000,13800,194000,190000
2019,7,605,LA,22.153,"IRWINDALE, LOWER AZUSA ROAD/LOS ANGELES STREET ",13800,194000,190000,13100,180000,176000
2019,7,605,LA,23.515,"IRWINDALE, LIVE OAK AVENUE ",13100,180000,176000,13400,148000,146000
2019,7,605,LA,23.958,"IRWINDALE, ARROW HIGHWAY ",13400,148000,146000,14600,161000,160000
2019,7,605,LA,25.76,"IRWINDALE, JCT. RTE. 210",14600,161000,160000,14600,161000,160000
2019,4,680,SCL,0.385,"SAN JOSE, KING ROAD",20900,252000,245000,20800,252000,244000
2019,4,680,SCL,1.189,"SAN JOSE, JACKSON AVENUE ",20800,252000,244000,17200,208000,201000
2019,4,680,SCL,1.41,"SAN JOSE, CAPITOL EXPRESSWAY ",17200,208000,201000,17900,217000,209000
2019,4,680,SCL,1.74,"SAN JOSE, JCT. RTE. 130",17900,217000,209000,16300,197000,191000
2019,4,680,SCL,2.376,"SAN JOSE, MC KEE ROAD",16300,197000,191000,15500,188000,182000
2019,4,680,SCL,3.842,"SAN JOSE, BERRYESSA ROAD ",15500,188000,182000,15300,184000,178000
2019,4,680,SCL,4.8,"SAN JOSE, HOSTETTER ROAD ",15300,184000,178000,14200,168000,162000
2019,4,680,SCL,5.068,"SAN JOSE, CAPITOL AVENUE",14200,168000,162000,14200,171000,166000
2019,4,680,SCL,6.173,"MILPITAS, LANDESS AVENUE , MONTAGUE EXPRESSWAY",14200,171000,166000,12800,155000,149000
2019,4,680,SCL,7.647,"MILPITAS, JCT. RTE. 237 WEST",12800,155000,149000,13000,143000,136000
2019,4,680,SCL,8.496,"MILPITAS, JACKLIN ROAD ",13000,143000,136000,13200,145000,137000
2019,4,680,ALA,0.125,"FREMONT, SCOTT CREEK ROAD ",13200,145000,137000,13000,144000,136000
2019,4,680,ALA,2.382,"FREMONT, JCT. RTE. 262 WEST",13000,144000,136000,11400,146000,138000
2019,4,680,ALA,4.015,"FREMONT, DURHAM ROAD ",11400,146000,138000,12400,159000,150000
2019,4,680,ALA,5.372,"FREMONT, WASHINGTON BOULEVARD",12400,159000,150000,13100,169000,159000
2019,4,680,ALA,6.396,"FREMONT, JCT. RTE. 238 NORTH",13100,169000,159000,12600,161000,152000
2019,4,680,ALA,7.482,"FREMONT, VARGAS ROAD ",12600,161000,152000,12600,161000,152000
2019,4,680,ALA,8.312,SHERIDAN ROAD ,12600,161000,152000,12400,159000,150000
2019,4,680,ALA,9.709,ANDRADE ROAD ,12400,159000,150000,12200,154000,146000
2019,4,680,ALA,11.042,JCT. RTE. 84 WEST,12200,154000,146000,11600,148000,140000
2019,4,680,ALA,11.845,JCT. RTE. 84 EAST,11600,148000,140000,10900,138000,133000
2019,4,680,ALA,12.443,SUNOL ROAD ,10900,138000,133000,11600,147000,140500
2019,4,680,ALA,15.261,PLEASANTON/SUNOL ROADS ,11600,147000,140500,11200,140000,135000
2019,4,680,ALA,16.75,"PLEASANTON, BERNAL AVENUE ",11200,140000,135000,12100,152000,147000
2019,4,680,ALA,19.3,STONERIDGE DRIVE ,12100,152000,147000,13200,166000,159000
2019,4,680,ALA,20.057,"PLEASANTON, JCT. RTE. 580",13200,166000,159000,12700,172000,165000
2019,4,680,CC,0.01,"SAN RAMON, ALCOSTA BOULEVARD",12700,172000,165000,13700,178000,173000
2019,4,680,CC,2.885,BOLLINGER CANYON ROAD,13700,178000,173000,12900,168000,163000
2019,4,680,CC,4.182,CROW CANYON ROAD ,12900,168000,163000,12300,161000,156000
2019,4,680,CC,6.764,"DANVILLE, SYCAMORE VALLEY ROAD",12300,161000,156000,14000,183000,178000
2019,4,680,CC,7.553,"DANVILLE, DIABLO ROAD ",14000,183000,178000,13600,177000,172000
2019,4,680,CC,8.175,EL CERRO BOULEVARD ,13600,177000,172000,13600,179000,174000
2019,4,680,CC,8.751,"DANVILLE, EL PINTADO ROAD",13600,179000,174000,13600,181000,176000
2019,4,680,CC,10.371,"ALAMO, STONE VALLEY ROAD ",13600,181000,176000,12900,171000,165000
2019,4,680,CC,11.28,LIVORNA ROAD ,12900,171000,165000,12700,166000,161000
2019,4,680,CC,12.611,"WALNUT CREEK, RUDGEAR ROAD",12700,166000,161000,12300,161000,156000
2019,4,680,CC,13.082,"WALNUT CREEK, SOUTH MAIN STREET",12300,161000,156000,12400,162000,156000
2019,4,680,CC,13.93,"WALNUT CREEK ROAD, OLYMPIC BOULEVARD",12400,162000,156000,14000,185000,177000
2019,4,680,CC,14.383,"WALNUT CREEK, JCT. RTE. 24 WEST",14000,185000,177000,20700,283000,271000
2019,4,680,CC,14.846,"WALNUT CREEK, YGNACIO VALLEY ROAD ",20700,283000,271000,20700,283000,271000
2019,4,680,CC,15.606,"WALNUT CREEK, NORTH MAIN STREET",20700,283000,271000,22300,302000,291000
2019,4,680,CC,16.403,GEARY ROAD ,22300,302000,291000,20200,276000,265000
2019,4,680,CC,16.89,"PLEASANT HILL, OAK PARK BOULEVARD ",20200,276000,265000,20900,283000,272500
2019,4,680,CC,17.29,"PLEASANT HILL, CONTRA COSTA BOULEVARD",20900,283000,272500,19300,262000,252000
2019,4,680,CC,17.702,"PLEASANT HILL, MONUMENT BOULEVARD ",19300,262000,252000,20000,272000,261000
2019,4,680,CC,18.707,"CONCORD, JCT. RTE. 242 NORTH",20000,272000,261000,13500,164000,157000
2019,4,680,CC,19.236,"CONCORD, WILLOW PASS ROAD",13500,164000,157000,14200,173000,166000
2019,4,680,CC,19.855,"PLEASANT HILL, CONCORD AVENUE ",14200,173000,166000,14200,171000,165000
2019,4,680,CC,21.191,JCT. RTE. 4,14200,171000,165000,11600,145000,140000
2019,4,680,CC,22.429,"MARTINEZ, PACHECO BOULEVARD",11600,145000,140000,10500,133000,127000
2019,4,680,CC,22.697,ARTHUR ROAD ,10500,133000,126500,10800,137000,129000
2019,4,680,CC,24.264,"WATERFRONT , MARINA VISTA",10800,137000,129000,10200,133000,123000
2019,4,680,CC,24.56,BENICIA MARTINEZ BRIDGE,10200,133000,123000,10200,133000,123000
2019,4,680,SOL,1.002,"BENICIA, BAYSHORE ROAD",7900,100000,96000,7900,92000,86000
2019,4,680,SOL,1.461,"BENCIA, INDUSTRIAL WAY",7900,92000,86000,8200,94000,88000
2019,4,680,SOL,2.819,LAKE HERMAN ROAD,8200,94000,88000,8100,93000,87000
2019,4,680,SOL,5.023,PARISH ROAD,8100,93000,87000,7700,89000,83000
2019,4,680,SOL,7.324,MARSHVIEW ROAD,7700,89000,83000,6800,78000,73000
2019,4,680,SOL,10.018,GOLD HILL ROAD,6800,78000,73000,7800,88000,83000
2019,7,710,LA,5.459,"LONG BEACH, OCEAN/HARBOR SCENIC/PICO AVENUE ",4700,59000,58000,4900,61000,60000
2019,7,710,LA,6.058,"LONG BEACH, SHORELINE DRIVE ",4900,61000,60000,9700,121000,118000
2019,7,710,LA,6.384,"LONG BEACH, ANAHEIM STREET ",9700,121000,118000,10900,136000,133000
2019,7,710,LA,6.881,"LONG BEACH, JCT. RTE. 1",10900,136000,133000,11300,155000,153000
2019,7,710,LA,7.887,"LONG BEACH, WILLOW STREET ",11300,155000,153000,12800,169000,169000
2019,7,710,LA,9.41,"LONG BEACH, JCT. RTE. 405",12800,169000,169000,14200,193000,186000
2019,7,710,LA,10.823,"LONG BEACH, DEL AMO BOULEVARD ",14000,191000,184000,14400,200000,190000
2019,7,710,LA,12.012,"LONG BEACH, LONG BEACH BOULEVARD ",14400,200000,190000,15000,210000,199000
2019,7,710,LA,12.97,"LONG BEACH, JCT. RTE. 91",15000,210000,199000,17500,240000,233000
2019,7,710,LA,13.945,"COMPTON, ALONDRA BOULEVARD ",17500,240000,233000,17900,248000,240000
2019,7,710,LA,15.692,"LYNWOOD, JCT. RTE. 105",17900,248000,240000,17800,250000,241000
2019,7,710,LA,16.986,"SOUTH GATE, IMPERIAL HIGHWAY ",17800,250000,241000,16200,234000,225000
2019,7,710,LA,18.44,"SOUTH GATE, FIRESTONE BOULEVARD ",16200,234000,225000,15000,224000,213000
2019,7,710,LA,19.73,"BELL, FLORENCE AVENUE ",15000,224000,213000,14700,216000,207000
2019,7,710,LA,21.915,"BELL, ATLANTIC BOULEVARD ",14700,216000,207000,16100,226000,217000
2019,7,710,LA,22.452,"COMMERCE, WASHINGTON BOULEVARD ",16100,226000,217000,19100,264000,253000
2019,7,710,LA,23.282,"COMMERCE, JCT. RTE. 5",19100,264000,253000,16500,218000,210000
2019,7,710,LA,23.77,WHITTIER BOULEVARD ,16500,218000,210000,15300,198000,192000
2019,7,710,LA,24.627,JCT. RTE. 60,15300,198000,192000,10200,134000,127000
2019,7,710,LA,26.497,"MONTEREY PARK, JCT. RTE. 10",10200,134000,127000,4650,59000,54000
2019,7,710,LA,27.475,"LOS ANGELES, VALLEY BOULEVARD",4650,59000,54000,4650,59000,54000
2019,7,710,LA,30.953,"PASADENA, ON PASADENA/COLUMBIA STREET",4650,59000,54000,3350,28500,25500
2019,7,710,LA,31.402,"PASADENA, ON PASADENA AVENUE S BELLEFONTAINE",3350,28500,25500,2350,20100,17700
